"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Geothermal Energy","Primary production",":"
"1990","Moldova","Terajoule","Renewable energies","Primary production","3,527.2"
"1990","Moldova","Terajoule","Hydro power","Primary production","925.2"
"1990","Moldova","Terajoule","Wind power","Primary production","0.0"
"1990","Moldova","Terajoule","Solar thermal","Primary production","0.0"
"1990","Moldova","Terajoule","Solar photovoltaic","Primary production","0.0"
"1990","Moldova","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1990","Moldova","Terajoule","Biomass and renewable wastes","Primary production","2,602.0"
"1990","Moldova","Terajoule","Geothermal Energy","Primary production","0.0"
"1990","Ukraine","Terajoule","Renewable energies","Primary production","52,909.4"
"1990","Ukraine","Terajoule","Hydro power","Primary production","37,850.4"
"1990","Ukraine","Terajoule","Wind power","Primary production","0.0"
"1990","Ukraine","Terajoule","Solar thermal","Primary production","0.0"
"1990","Ukraine","Terajoule","Solar photovoltaic","Primary production","0.0"
"1990","Ukraine","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1990","Ukraine","Terajoule","Biomass and renewable wastes","Primary production","15,059.0"
"1990","Ukraine","Terajoule","Geothermal Energy","Primary production","0.0"
"1991","European Union (28 countries)","Terajoule","Renewable energies","Primary production","3,127,666.0"
"1991","European Union (28 countries)","Terajoule","Hydro power","Primary production","1,087,354.8"
"1991","European Union (28 countries)","Terajoule","Wind power","Primary production","3,945.6"
"1991","European Union (28 countries)","Terajoule","Solar thermal","Primary production","6,703.0"
"1991","European Union (28 countries)","Terajoule","Solar photovoltaic","Primary production","54.5"
"1991","European Union (28 countries)","Terajoule","Tide, Wave and Ocean","Primary production","1,861.2"
"1991","European Union (28 countries)","Terajoule","Biomass and renewable wastes","Primary production","1,895,769.9"
"1991","European Union (28 countries)","Terajoule","Geothermal Energy","Primary production","131,977.0"
"1991","Euro area (19 countries)","Terajoule","Renewable energies","Primary production","2,271,261.8"
"1991","Euro area (19 countries)","Terajoule","Hydro power","Primary production","750,744.0"
"1991","Euro area (19 countries)","Terajoule","Wind power","Primary production","1,195.2"
"1991","Euro area (19 countries)","Terajoule","Solar thermal","Primary production","6,007.0"
"1991","Euro area (19 countries)","Terajoule","Solar photovoltaic","Primary production","54.5"
